post_id;user_id;username;url;date_of_post;caption;hashtags;mentions;partner;like_count;comment_count
2.13536736801666E+018;12148448;emilyschuman;https://instagram.com/p/B2iWU67l_xU/;2019-09-18 03:00:49;Just spent the last 30 minutes filming an IGTV about flower arranging that...didn’t quite work (they look fine,  but not what I was going for). Initially I was annoyed I spent time on a video I couldn’t use, but over the last few months I’ve been trying to be kinder to myself and guys, it’s worth looking into! I used to think my successes were closely tied to how hard I am on myself, but I’ve come to see that it’s not the case. I now let go of things that would have bugged me for hours/days and though it’s a work in progress, it’s so liberating. So here’s a shot of me with my less-than-stellar-but-still-totally-fine roses whose petals will hopefully not fall off next time I film a tutorial 🙃.;;;;7679;108
2.13456058965761E+018;12148448;emilyschuman;https://instagram.com/p/B2fe4wCFxH0/;2019-09-17 00:17:54;45 days until Halloween, but who’s counting? 🎃🕷👻😈🕸💀🦇;;;;7762;69
2.13435629273488E+018;12148448;emilyschuman;https://instagram.com/p/B2ewb1slQQ_/;2019-09-16 17:31:59;Have some exciting changes to our house coming up, so I was feeling inspired to do a Monday morning AMA about interior design and home decor. Submit your questions in my Stories or feel free to ask them below!;;;;5198;57
2.13390093458112E+018;12148448;emilyschuman;https://instagram.com/p/B2dI5gXlNid/;2019-09-16 02:27:16;Last night Sloan told me I looked like a mermaid and coming from her, that’s the biggest compliment out there.🧜🏻‍♀️;;;;12935;78
2.13318347262558E+018;12148448;emilyschuman;https://instagram.com/p/B2alxD2lQU_/;2019-09-15 02:41:48;First time together in a minute and couldn’t be happier getting to celebrate @mandymooremm on her EMMY NOMINATION ✨🙌🏻.;;mandymooremm;;10119;36
2.13292867275965E+018;12148448;emilyschuman;https://instagram.com/p/B2Zr1O_FZYV/;2019-09-14 18:15:34;This morning Sloan and I went to the Flower Mart (Gerbera daisies for her, hydrangeas and roses for me), then to @moskatels for the *best* Halloween decorations, and finally to brunch. So basically we’ve reached the stage where being with Sloan is just like hanging out with a girlfriend and it’s the best. 💕;;moskatels;;13004;91
2.1324561183705E+018;12148448;emilyschuman;https://instagram.com/p/B2YAYqalQLm/;2019-09-14 02:36:41;Friday night in, complete with a face mask, five games of Candy Land, a cold glass of wine, David Bowie on the speakers, a homemade meal (G’s Chicken Milanese, my roasted vegetables and salad) and a movie (‘Rocketman’). Weekend starts now. 💕;;;;11310;68
2.13219539377325E+018;12148448;emilyschuman;https://instagram.com/p/B2XFGntlCwd/;2019-09-13 17:58:40;By Friday sometimes my outfits feel a little...uninspired. But I woke up with a pep in my step this morning and threw on something that felt partly ready for the weekend (I'm looking at you, crop top and chunky gold necklace), but still polished (my favorite blazer with pumps) for a coffee meeting. Also decided to photograph myself in Sloan's room to celebrate that it's clean for the first time this month (aside from the recent mirror art). Happy Friday!;;;;8934;103
2.13143625948673E+018;12148448;emilyschuman;https://instagram.com/p/B2UYfw0F_-f/;2019-09-12 16:50:27;I hit the jackpot when it comes to you. Happy birthday, @geofuller. To the very best husband, father and co-worker who I somehow never get sick of, despite the fact that we're rarely apart. Love you the most! x;;geofuller;;16789;110
2.13092561564972E+018;12148448;emilyschuman;https://instagram.com/p/B2SkY6rlQax/;2019-09-11 23:55:51;I always envisioned having a bar or restaurant that served a platter of all my favorite things including curly AND regular fries (nobody should have to choose), wings, chicken fingers, hot pretzels, and pigs in a blanket. Bad news is someone got the memo and got to it before I could. Good news is, they did it to perfection and it’s walking distance from the office. Cheers to making it halfway through the week!;;;;11588;103
2.12922077545861E+018;12148448;emilyschuman;https://instagram.com/p/B2MgwOhl5Ae/;2019-09-09 15:28:38;"Let's do this, Monday! 👊🏻One of my favorite ways to kick off the week is to write down my ""Goals and Gratitude"" list in bed with G. Before you roll your eyes, hear me out. We each share three goals for the next few days that can be about anything - work, exercise, our relationship, diet, lingering projects, etc. Then we come up with three specific things we're grateful for, making sure they feel relevant and not too broad (we don’t want to forget to think about them over the next few days!). It sets the tone for a productive week, providing the framework for what really matters so that each day feels intentional and thoughtful. Feel free to share your #goalsandgratitude in the comments or just write them down for yourself so you can feel prepared to tackle the week!";goalsandgratitude;;;9408;211
2.12861917950684E+018;12148448;emilyschuman;https://instagram.com/p/B2KX92olq06/;2019-09-08 19:33:22;This morning I only had time to dry my hair or make dessert. I went with the dessert. Rice Krispies treats are always the right call.;;;;9731;117
2.12813473110331E+018;12148448;emilyschuman;https://instagram.com/p/B2Ip0M5lY0j/;2019-09-08 03:30:51;Major side-eye from Ariel when my soft-shell crab sandwich arrived. 😳🦀;;;;4221;35
2.12811827119477E+018;12148448;emilyschuman;https://instagram.com/p/B2ImEralSOJ/;2019-09-08 08:04:25;He looked handsome, she was cranky (but still cute). We used to pick restaurants that catered to Sloan’s rather limited palate (namely Mexican, Italian, and Greek), but after our Europe trip, we realized we were doing all of us a disservice. Tonight G and I were craving oysters (we abide by the rule that if the month ends in “ber” they’re safe/good - is that actually a thing?!) and while it meant Sloan only ate buttered pasta and fries, she was pumped and we got our fill of seafood.;;;;6186;54
2.12736697180091E+018;12148448;emilyschuman;https://instagram.com/p/B2F7P1VF3iJ/;2019-09-07 02:05:28;The shorter the week, the longer it feels...anyone else? 🙋‍♀️ Had one of those annoying days where nothing worked in my favor, but that’s what margaritas are for. Cheers to the weekend!;;;;6227;49
2.12644321017605E+018;12148448;emilyschuman;https://instagram.com/p/B2CpNVRlcfD/;2019-09-05 19:30:06;I think I finally cracked the code on how to get myself to exercise. I bought G a Peloton over a year ago, and while he uses it almost every day, I’ve been on it maybe 10 times. While I completely appreciate the “live your best life!!!” and “get out of the saddle!!!” mentality, I’ve come to realize it’s a littttttle too intense for me. I recently found a way to motivate myself instead of dreading it: It’s by no means revolutionary, but I put the bike on “Just Ride” mode and watch things on TV instead, namely Sex and the City (obviously season six is the best one, we probably couldn’t be friends if you don’t agree 😜). I’m coming to the end of the series (for the 50th time), so would love your suggestions for TV shows that are fun and equivalent to reading a tabloid magazine that G would have no interest in watching (aka this is *not* the time to suggest The Handmaid’s Tale). 👇;;;;8287;1469
2.12586706561327E+018;12148448;emilyschuman;https://instagram.com/p/B2AmNU1lLWu/;2019-09-05 00:25:25;Trend I can’t get enough of: a cropped, chunky cardigan worn as a blouse. Bonus points if you pair it with a black lacy bra and vintage-inspired denim. Sweater weather it is not (at least in LA), but I can’t wait for all the great pieces we have coming to the Shop for fall. 🍂;;;;8412;83
2.1244652570075E+018;12148448;emilyschuman;https://instagram.com/p/B17neU1lzy_/;2019-09-03 02:00:16;Figure I only have a little time left when she’ll want to match with me and be “sisters” so here we are.👯‍♀️;;;;8532;46
2.12355758850757E+018;12148448;emilyschuman;https://instagram.com/p/B14ZGArFD1F/;2019-09-01 19:56:54;I’d planned on making a chocolate cake for tonight’s dinner party, but decided that summer deserved a better send-off.;;;;6538;40
2.12300459219976E+018;12148448;emilyschuman;https://instagram.com/p/B12bW2ulwqM/;2019-09-01 01:38:11;Weekend update, day one of three: I ended up keeping the dress I tried on for you guys on Stories and discovered Nutella-filled, heart-shaped donuts, so things are off to a solid start.;;;;6594;51
2.12227459905641E+018;12148448;emilyschuman;https://instagram.com/p/B1z1YDol4M3/;2019-08-31 01:27:49;‘90s-inspired date night 💚;;;;6055;34
2.12157554699163E+018;12148448;emilyschuman;https://instagram.com/p/B1xWbgql2tT/;2019-08-30 02:18:56;This felt much less Lady and the Tramp in the moment tbh🍦🤷🏼‍♀️;;;;6332;29
2.12140009369366E+018;12148448;emilyschuman;https://instagram.com/p/B1wuiVDF1hY/;2019-08-29 20:30:20;*lAsT wEeKEnD oF sUMmEr* #tbt ☀️;tbt;;;10543;165
2.12126095046744E+018;12148448;emilyschuman;https://instagram.com/p/B1wO5h0hPap/;2019-08-29 16:01:32;When the term “tech-neck” causes you to rethink your entire skincare routine 😬 I recently partnered with @lamer to show how to apply their Neck and Décolleté Concentrate, which feels so luxurious and improves an often neglected area of all of our skincare routines. #lovelamer #ad;lovelamer,ad;lamer;;1914;76
2.12014455369702E+018;12148448;emilyschuman;https://instagram.com/p/B1sRD0Tlw0z/;2019-08-28 02:55:48;"I accidentally added twice the amount of butter the recipe called for, but my stance is that even bad banana bread is still good. It's been a long day and our house is approximately 20 degrees hotter since I had the oven on all night, but I've got a large slice of my baking disaster and ""Now and Then"" queued up and there are worse ways to end a Tuesday.🙃🍌";;;;9059;146
2.11928778801713E+018;12148448;emilyschuman;https://instagram.com/p/B1pOQPFlavm/;2019-08-26 22:33:33;Went off the grid for a few days this weekend – both because my parents were in town, but also because I’ve been feeling a little off about the platform in general. Normally when I’m in a funk like this, I try doing everything I can to fix it, but sometimes putting all my focus on trying to solve the problem winds up being counterproductive. Instead, I decided to give myself permission to feel off without trying to find a solution, and today I wound up feeling so much more refreshed, clear-headed, and ready to tackle Monday. Just a simple reminder that we don’t all have it together all the time, even when it looks like we do on Instagram. P.S. This is what I wore to a BBQ this weekend, which I didn’t share in the moment, but honestly I was just too into the outfit to let it go unposted. 🙃;;;;9990;92
2.11770879924278E+018;12148448;emilyschuman;https://instagram.com/p/B1jnO7MlbxL/;2019-08-24 18:16:24;Got overwhelmed by all the options at the flower market this morning, and wound up going all in on hydrangeas. I feel like @inagarten would approve, which, let’s be honest, is the gold standard for a decision like this. 💐;;inagarten;;10215;89
2.11691051730209E+018;12148448;emilyschuman;https://instagram.com/p/B1gxuZNFFx6/;2019-08-23 15:50:21;A night at the Greek with my favorites (my parents, G, and the Avett Brothers), good take-out, and a bottle of champagne. Summer memories are made of this.✨;;;;9091;42
2.11627295448898E+018;12148448;emilyschuman;https://instagram.com/p/B1egwokFRAw/;2019-08-22 18:51:35;I was on day four this morning, and wanted to show you my method for giving flat and fallen hair some volume so it looks as good as it does on day one! 💁🏼‍♀️;;;;7922;299
2.11421701216344E+018;12148448;emilyschuman;https://instagram.com/p/B1XNSvEFt39/;2019-08-19 23:03:36;We're not exactly the meal planning types, but after nearly three weeks of eating verrrry indulgently in Europe, we're trying to get back on track with cooking at home. Here's a glimpse of what we bought and prepared yesterday, which should set us up through the middle of the week. Everything can mix and match together - grilled chicken can be put into salads, tacos, or eaten alongside the pesto pasta - and it definitely beats eating turkey chili five days in a row. In case you're curious, here's everything we got/made: avocados, romaine, mangos, grilled steak, cherry tomatoes, two boxes of homemade pasta from the farmers' market (added their almond pesto to one), tzatziki, feta with sundried tomatoes, grilled chicken, cucumber salad, hard boiled eggs, black beans, roasted carrots, cauliflower, and broccoli, hummus, cilantro, raspberries, almond milk, plums, watermelon, cucumbers, butter lettuce, basil, brown rice.;;;;8171;58
2.11403489498887E+018;12148448;emilyschuman;https://instagram.com/p/B1Wj4lOl4Tq/;2019-08-19 16:41:56;My moving philosophy - hang everything immediately. I'd basically designed our new office in my head before we even signed the lease, but I can’t be trusted to hang things without injuring myself or making a huge mess. 😬 TaskRabbit helped us do all the heavy lifting (literally) and mounted our neon sign, clothing rack, and art in a few hours. Share your #MovingIn6Words Story with @taskrabbit to win a housewarming package valued at $750 - swipe up in my Story to enter! #ad;movingin6words,ad;taskrabbit;;2803;21
2.11332889999205E+018;12148448;emilyschuman;https://instagram.com/p/B1UDXAJl-Mw/;2019-08-18 17:14:19;Ready for my first farmers’ market in a minute. Looking forward to loading up on tons of fresh produce and doing a big meal prep for the week (let me know if you’d like to see what we make)!;;;;7565;129
2.11286513768602E+018;12148448;emilyschuman;https://instagram.com/p/B1SZ6X2FPF4/;2019-08-18 01:52:54;I haven’t washed my hair since Florence (😬🤷🏼‍♀️) and the bottom of my dress is wrinkled beyond belief, but we’re having a barbecue with friends tonight then floating around in their pool and summer really is the best.;;;;10810;195
2.11215149431726E+018;12148448;emilyschuman;https://instagram.com/p/B1P3pfql0z6/;2019-08-17 02:15:01;It’s a double margarita, Bachelor in Paradise with candy on the couch, in bed by 9pm kinda Friday night. Happy weekend!;;;;8919;75
2.11108784358589E+018;12148448;emilyschuman;https://instagram.com/p/B1MFzVulQy9/;2019-08-15 15:01:45;Just your average 4 AM manicure.🙃#jetlag;;;;10764;111
2.10995560351884E+018;12148448;emilyschuman;https://instagram.com/p/B1IEXE_ld83/;2019-08-14 01:32:11;That’s a wrap on our vacation! Feeling filled up on love, gratitude and excessive amounts of pasta 😋🍝.;;;;11331;58
2.10885246058842E+018;12148448;emilyschuman;https://instagram.com/p/B1EJiPFFMbr/;2019-08-12 13:01:38;Sloan singing “Low” is the start to the week you didn’t know you needed (watch until the end).;;;;5384;99
